stkcd,stknme,ret
002833.SZ,弘亚数控,0.0320855614973264
002835.SZ,同为股份,-0.00284738041002252
002836.SZ,新宏泽,0.00477897252090816
002837.SZ,英维克,0.00884955752212385
002838.SZ,道恩股份,-0.00508259212198225
002839.SZ,张家港行,0.0341685649202734
002840.SZ,华统股份,0.0
002841.SZ,视源股份,0.0144026186579377
002842.SZ,翔鹭钨业,0.0102974828375286
002843.SZ,泰嘉股份,0.00223964165733472
002845.SZ,同兴达,-0.0394656952034
002846.SZ,英联股份,-0.0120192307692307
002847.SZ,盐津铺子,-0.0060613125072851905
002848.SZ,高斯贝尔,0.014198782961460502
002849.SZ,威星智能,-0.005121638924455741
002850.SZ,科达利,-0.0045418326693226
002851.SZ,麦格米特,-0.011981566820276499
002852.SZ,道道全,0.0135021097046414
002853.SZ,皮阿诺,0.0669205658324267
002855.SZ,捷荣技术,0.007014028056112231
002856.SZ,美芝股份,0.0
002857.SZ,三晖电气,0.0244536940686785
002858.SZ,力盛体育,-0.0106924643584522
002859.SZ,洁美科技,0.012442232492001399
002860.SZ,星帅尔,0.00454201362604084
002861.SZ,瀛通通讯,-0.006872852233676971
002862.SZ,实丰文化,0.0
002863.SZ,今飞凯达,0.010989010989011
002864.SZ,盘龙药业,-0.00497382198952888
002865.SZ,钧达股份,0.0022060851181174702
002866.SZ,传艺科技,-0.024932873034138797
002867.SZ,周大生,0.0232843137254901
002868.SZ,绿康生化,0.00610314311870596
002869.SZ,金溢科技,-0.0086533261222283
002870.SZ,香山股份,0.00191082802547794
002871.SZ,伟隆股份,-0.010483870967741999
002872.SZ,ST天圣,0.00759013282732445
002873.SZ,新天药业,0.00796812749003982
002875.SZ,安奈儿,0.0239436619718311
002876.SZ,三利谱,-0.00484114977307103
002877.SZ,智能自控,-0.0193192272309106
002878.SZ,元隆雅图,-0.005720823798627161
002879.SZ,长缆科技,0.0110677083333333
002880.SZ,卫光生物,0.00105960264900667
002881.SZ,美格智能,-0.009152542372881371
002882.SZ,金龙羽,0.00557103064066838
002883.SZ,中设股份,-0.0102848101265824
002884.SZ,凌霄泵业,0.009779951100244521
002885.SZ,京泉华,-0.00113186191284678
002886.SZ,沃特股份,0.00949190396426565
002887.SZ,绿茵生态,-0.0135416666666665
002888.SZ,惠威科技,-0.006342494714587759
002889.SZ,东方嘉盛,-0.00490196078431367
002890.SZ,弘宇股份,0.0116838487972508
002891.SZ,中宠股份,0.004071661237785009
002892.SZ,科力尔,-0.00914380714879468
002893.SZ,京能热力,-0.010971786833856
002895.SZ,川恒股份,0.00233644859813086
002896.SZ,中大力德,-0.0175159235668789
002897.SZ,意华股份,0.00130140551795929
002898.SZ,赛隆药业,0.0123022847100174
002899.SZ,英派斯,-0.00252365930599368
002900.SZ,哈三联,-0.00913562895291636
002901.SZ,大博医疗,0.0116682434563229
002902.SZ,铭普光磁,-0.0214698596201487
002903.SZ,宇环数控,0.000476417341591288
002905.SZ,金逸影视,-0.029038112522686
002906.SZ,华阳集团,0.06952034001214319
002907.SZ,华森制药,0.0223728813559322
002908.SZ,德生科技,-0.00153846153846137
002909.SZ,集泰股份,0.0134146341463416
002910.SZ,庄园牧场,0.0500863557858377
002911.SZ,佛燃能源,0.010911925175370102
002912.SZ,中新赛克,-0.0131685030905671
002913.SZ,奥士康,-0.00658271322266743
002915.SZ,中欣氟材,0.00187734668335411
002916.SZ,深南电路,0.00418245980917516
002917.SZ,金奥博,0.00195694716242656
002918.SZ,蒙娜丽莎,0.0449897750511249
002919.SZ,名臣健康,-0.0111982082866741
002920.SZ,德赛西威,0.007726692209450861
002921.SZ,联诚精密,0.00330469266358225
002922.SZ,伊戈尔,-0.034263959390862804
002923.SZ,润都股份,0.00965107646622126
002925.SZ,盈趣科技,-0.00314630309386457
002926.SZ,华西证券,0.055749128919860606
002927.SZ,泰永长征,0.00716560509554145
002928.SZ,华夏航空,0.0138248847926268
002929.SZ,润建股份,0.00879432624113491
002930.SZ,宏川智慧,0.0220945647370748
002931.SZ,锋龙股份,0.0035460992907803
002932.SZ,明德生物,0.00324017820980145
002933.SZ,新兴装备,-0.00778210116731521
002935.SZ,天奥电子,0.00107066381156311
002936.SZ,郑州银行,0.044843049327354396
002937.SZ,兴瑞科技,0.0159099728366318
002938.SZ,鹏鼎控股,0.0116279069767442
002939.SZ,长城证券,0.0550898203592815
002940.SZ,昂利康,0.0
002941.SZ,新疆交建,-0.00951086956521746
002942.SZ,新农股份,0.00419727177334732
002943.SZ,宇晶股份,-0.0387395200925123
002945.SZ,华林证券,0.050037341299477296
002946.SZ,新乳业,0.037288135593220396
002947.SZ,恒铭达,-0.000501756146512838
002948.SZ,青岛银行,0.027108433734939902
002949.SZ,华阳国际,0.0209176788124158
002950.SZ,奥美医疗,0.00375586854460087
002951.SZ,ST金时,-0.010928961748633802
002952.SZ,亚世光电,-0.00121359223300958
002953.SZ,日丰股份,0.00932203389830504
002955.SZ,鸿合科技,0.0044139283962726
002956.SZ,西麦食品,0.022442244224422397
002957.SZ,科瑞技术,0.00621504039776283
002958.SZ,青农商行,0.0460992907801419
002959.SZ,小熊电器,0.009155035269398239
002960.SZ,青鸟消防,0.0293103448275863
002961.SZ,瑞达期货,0.100134408602151
002962.SZ,五方光电,-0.012688342585249802
002963.SZ,豪尔赛,-0.00324464633354967
002965.SZ,祥鑫科技,0.0064102564102564595
002966.SZ,苏州银行,0.0336257309941521
002967.SZ,广电计量,0.009882643607164891
002968.SZ,新大正,0.0294464075382803
002969.SZ,嘉美包装,0.009685230024213119
002970.SZ,锐明技术,-0.0040322580645162495
002971.SZ,和远气体,-0.00893898173338515
002972.SZ,科安达,0.0192153722978384
002973.SZ,侨银股份,-0.0161414296694849
002975.SZ,博杰股份,-0.00164699423552021
002976.SZ,瑞玛精密,0.00845070422535197
002977.SZ,天箭科技,0.0057909174032306195
002978.SZ,安宁股份,0.0129245566576495
002979.SZ,雷赛智能,-0.0163682864450128
002980.SZ,华盛昌,-0.00249221183800628
002981.SZ,朝阳科技,-0.009259259259259271
002982.SZ,湘佳股份,0.00791407574901049
002983.SZ,芯瑞达,-0.029249682068673198
002984.SZ,森麒麟,0.0275964391691395
002985.SZ,北摩高科,0.00652962515114862
002986.SZ,宇新股份,0.00312989045383398
002987.SZ,京北方,0.0134261561412233
002988.SZ,豪美新材,-0.0054024851431659
002989.SZ,中天精装,0.007544979686593179
002990.SZ,盛视科技,0.0033846153846153197
002991.SZ,甘源食品,0.0314858183710644
002992.SZ,宝明科技,0.0111327089591799
002993.SZ,奥海科技,-0.0073464590067587494
002995.SZ,天地在线,-0.017911585365853598
002996.SZ,顺博合金,0.0048426150121064
002997.SZ,瑞鹄模具,-0.014995589532490401
002998.SZ,优彩资源,-0.00887198986058288
002999.SZ,天禾股份,0.0013037809647978098
003000.SZ,劲仔食品,0.01040763226366
003001.SZ,中岩大地,-0.0135900339750848
003002.SZ,壶化股份,0.00240529164161187
003003.SZ,天元股份,0.00716204118173691
003004.SZ,声迅股份,-0.019650655021834
003005.SZ,竞业达,-0.007866273352999071
003006.SZ,百亚股份,0.0383116883116882
003007.SZ,直真科技,-0.00778369520688259
003008.SZ,开普检测,-0.000355239786856006
003009.SZ,中天火箭,-0.024029938940319198
003010.SZ,若羽臣,-0.011203117389186602
003011.SZ,海象新材,-0.0113314447592068
003012.SZ,东鹏控股,0.0916230366492146
003013.SZ,地铁设计,-0.015290519877675698
003015.SZ,日久光电,0.00108108108108108
003016.SZ,欣贺股份,0.0238805970149254
003017.SZ,大洋生物,-0.0109985528219968
003018.SZ,金富科技,-0.0030090270812438303
003019.SZ,宸展光电,-0.0109616342800198
003020.SZ,立方制药,0.0116036893781613
003021.SZ,兆威机电,-0.0215380367251139
003022.SZ,联泓新科,0.014303744215397601
003023.SZ,彩虹集团,0.0135724672806592
003025.SZ,思进智能,0.00825309491059149
003026.SZ,中晶科技,0.000514535631592596
003027.SZ,同兴环保,-0.0210772833723656
003028.SZ,振邦智能,0.0107113430376271
003029.SZ,吉大正元,-0.005314799672935609
003030.SZ,祖名股份,0.00939542483660142
003031.SZ,中瓷电子,-0.00851246775580395
003032.SZ,传智教育,0.007309941520467799
003033.SZ,征和工业,-0.015384615384615401
003035.SZ,南网能源,0.00153618411864949
003036.SZ,泰坦股份,-0.008849557522124
003037.SZ,三和管桩,0.027736131934033
003038.SZ,鑫铂股份,0.00662434446591232
003039.SZ,顺控发展,0.00456621004566222
003040.SZ,楚天龙,0.020000000000000198
003041.SZ,真爱美家,0.019607843137254798
003042.SZ,中农联合,0.0018700327255726501
003043.SZ,华亚智能,0.0
003816.SZ,中国广核,0.00990099009900998
300001.SZ,特锐德,0.0020661157024793
300002.SZ,神州泰岳,-0.013820335636722601
300003.SZ,乐普医疗,0.000947418285172986
300004.SZ,南风股份,0.020905923344947702
300005.SZ,探路者,-0.00124223602484501
300006.SZ,莱美药业,0.0113960113960115
300007.SZ,汉威科技,0.00240963855421681
300008.SZ,天海防务,-0.005940594059405941
300009.SZ,安科生物,0.010526315789473798
300010.SZ,*ST豆神,-0.0165289256198348
300011.SZ,鼎汉技术,0.0028368794326241098
300012.SZ,华测检测,0.00846613545816744
300013.SZ,新宁物流,0.00990099009900988
300014.SZ,亿纬锂能,0.00256937307297011
300015.SZ,爱尔眼科,0.00996512207274529
300016.SZ,北陆药业,0.010526315789473599
300017.SZ,网宿科技,0.0195783132530121
300018.SZ,中元股份,-0.0246734397677795
300019.SZ,硅宝科技,0.00989486703772401
300020.SZ,银江技术,-0.00455062571103513
300021.SZ,大禹节水,0.00773694390715666
300022.SZ,吉峰科技,0.00588235294117639
300024.SZ,机器人,0.0053110773899848
300025.SZ,华星创业,0.000779423226812163
300026.SZ,红日药业,0.007619047619047709
300027.SZ,华谊兄弟,0.00696864111498254
300029.SZ,ST天龙,0.00447761194029858
300030.SZ,阳普医疗,0.00266311584553931
300031.SZ,宝通科技,0.000478927203065172
300032.SZ,金龙机电,0.00907715582450825
300033.SZ,同花顺,0.167568224639883
300034.SZ,钢研高纳,-0.0024732069249794
300035.SZ,中科电气,0.023993144815766997
300036.SZ,超图软件,0.0237226277372262
300037.SZ,新宙邦,-0.00500939261114592
300039.SZ,上海凯宝,0.0172413793103449
300040.SZ,九洲集团,0.00330033003300355
300041.SZ,回天新材,0.010791366906474899
300042.SZ,朗科科技,-0.00184049079754603
300043.SZ,星辉娱乐,0.00892857142857147
300044.SZ,赛为智能,0.0137299771167048
300045.SZ,华力创通,0.0158730158730159
300046.SZ,台基股份,0.0066305003013863
300047.SZ,天源迪科,0.0150273224043714
300048.SZ,合康新能,0.016245487364620902
300049.SZ,福瑞股份,-0.00485008818342137
300050.SZ,世纪鼎利,0.0046948356807513195
300051.SZ,三五互联,-0.009630818619582659
300052.SZ,中青宝,0.00467532467532473
300053.SZ,航宇微,0.0194805194805195
300054.SZ,鼎龙股份,-0.00753546099290773
300055.SZ,万邦达,0.0079470198675497
300056.SZ,中创环保,-0.0172413793103448
300057.SZ,万顺新材,-0.0148247978436657
300058.SZ,蓝色光标,-0.00116144018583041
300059.SZ,东方财富,0.10020449897750501
300061.SZ,旗天科技,0.0333863275039745
300062.SZ,中能电气,0.0108695652173912
300063.SZ,天龙集团,0.0
300065.SZ,海兰信,-0.00464252553389038
300066.SZ,三川智慧,0.0156555772994129
300067.SZ,安诺其,0.0
300068.SZ,南都电源,0.00399087799315851
300069.SZ,金利华电,0.0213523131672597
300070.SZ,碧水源,0.00917431192660555
300071.SZ,福石控股,0.00505050505050506
300072.SZ,海新能科,0.0169491525423728
300073.SZ,当升科技,0.0029288702928870203
300074.SZ,华平股份,0.0069767441860464595
300075.SZ,数字政通,0.0118918918918918
300076.SZ,GQY视讯,0.00990099009900998
300077.SZ,国民技术,0.018113207547169802
300078.SZ,思创医惠,0.029082774049217
300079.SZ,数码视讯,0.0207972270363951
300080.SZ,易成新能,0.00584795321637432
300081.SZ,恒信东方,-0.013483146067415802
300082.SZ,奥克股份,0.00254452926208641
300083.SZ,创世纪,0.010463378176382501
300084.SZ,海默科技,0.029874213836477898
300085.SZ,银之杰,0.118838028169014
300086.SZ,康芝药业,0.00815660685154967
300087.SZ,荃银高科,0.011214953271028
300088.SZ,长信科技,0.0066115702479338
300091.SZ,金通灵,-0.0034129692832765603
300092.SZ,科新机电,-0.006975269499048809
300093.SZ,金刚光伏,0.018021978021978
300094.SZ,国联水产,0.00798403193612783
300095.SZ,华伍股份,0.0
300096.SZ,易联众,0.0557432432432432
300097.SZ,智云股份,-0.033674963396779
300098.SZ,高新兴,0.011235955056179801
300099.SZ,精准信息,0.006369426751592289
300100.SZ,双林股份,-0.023230088495575202
300101.SZ,振芯科技,-0.006763285024154721
300102.SZ,乾照光电,-0.0014619883040936199
300103.SZ,达刚控股,-0.013740458015267
300105.SZ,龙源技术,-0.0045871559633027595
300106.SZ,西部牧业,0.0046029919447641895
300107.SZ,建新股份,0.0136986301369862
300108.SZ,*ST吉药,0.0
300109.SZ,新开源,0.014765100671140901
300110.SZ,华仁药业,0.0098765432098765
300111.SZ,向日葵,0.00327868852459027
300112.SZ,万讯自控,0.00904522613065327
300113.SZ,顺网科技,-0.0203562340966921
300114.SZ,中航电测,-0.0416163011569676
300115.SZ,长盈精密,0.00383509108341333
300116.SZ,保力新,-0.00617283950617288
300117.SZ,嘉寓股份,-0.026011560693641602
300118.SZ,东方日升,0.00300945829750638
300119.SZ,瑞普生物,0.0106951871657753
300120.SZ,经纬辉开,0.0040983606557376704
300121.SZ,阳谷华泰,0.00210748155953631
300122.SZ,智飞生物,-0.000602046959662874
300123.SZ,亚光科技,0.0028776978417265
300124.SZ,汇川技术,0.0147230320699708
300125.SZ,聆达股份,0.019255455712452
300126.SZ,锐奇股份,-0.0284005979073244
300127.SZ,银河磁体,0.0133475707421249
300128.SZ,锦富技术,-0.022821576763485497
300129.SZ,泰胜风能,0.020925110132158503
300130.SZ,新国都,0.00251466890192798
300131.SZ,英唐智控,0.007561436672967911
300132.SZ,青松股份,0.0140597539543057
300133.SZ,华策影视,0.00769230769230769
300134.SZ,大富科技,0.00738396624472574
300135.SZ,宝利国际,0.00657894736842101
300136.SZ,信维通信,0.0005399568034557489
300137.SZ,先河环保,0.0
300138.SZ,晨光生物,0.00414201183431955
300139.SZ,晓程科技,0.00109170305676845
300140.SZ,中环装备,0.014002333722287
300141.SZ,和顺电气,-0.00103412616339193
300142.SZ,沃森生物,0.0054249547920435705
300143.SZ,盈康生命,0.000919963201472072
300144.SZ,宋城演艺,0.00998463901689714
300145.SZ,中金环境,0.00341296928327637
300146.SZ,汤臣倍健,0.012392755004766401
300147.SZ,香雪制药,0.0114503816793893
300148.SZ,天舟文化,-0.010799136069114501
300149.SZ,睿智医药,0.013819095477387
300150.SZ,世纪瑞尔,0.0068965517241381
300151.SZ,昌红科技,0.0390532544378699
300152.SZ,新动力,-0.00662251655629143
300153.SZ,科泰电源,0.00498132004981327
300154.SZ,瑞凌股份,-0.00138504155124664
300155.SZ,安居宝,-0.0352564102564104
300157.SZ,恒泰艾普,0.00611620795107043
300158.SZ,振东制药,-0.00168918918918916
300159.SZ,新研股份,0.0564263322884013
300160.SZ,秀强股份,0.00327332242225846
300161.SZ,华中数控,-0.0023025558369792203
300162.SZ,雷曼光电,-0.0028368794326241397
300163.SZ,先锋新材,-0.00879765395894445
300164.SZ,通源石油,0.0172786177105832
300165.SZ,天瑞仪器,-0.00882352941176468
300166.SZ,东方国信,0.0165289256198347
300167.SZ,ST迪威迅,-0.00716845878136206
300168.SZ,万达信息,0.0192502532928067
300169.SZ,天晟新材,0.200426439232409
300170.SZ,汉得信息,0.014058106841612
300171.SZ,东富龙,0.0073868882733149595
300172.SZ,中电环保,-0.019723865877712302
300173.SZ,福能东方,0.00928074245939676
300174.SZ,元力股份,-0.009495548961424311
300175.SZ,朗源股份,0.0199004975124378
300176.SZ,派生科技,-0.0679487179487179
300177.SZ,中海达,0.0
300179.SZ,四方达,0.00601202404809611
300180.SZ,华峰超纤,0.0161725067385445
300181.SZ,佐力药业,-0.0309734513274338
300182.SZ,捷成股份,0.0
300183.SZ,东软载波,0.00132013201320139
300184.SZ,力源信息,0.0160965794768613
300185.SZ,通裕重工,0.007407407407407461
300187.SZ,永清环保,-0.00970873786407762
300188.SZ,美亚柏科,-0.0078651685393259
300189.SZ,神农科技,0.00560224089635855
300190.SZ,维尔利,-0.00238095238095231
300191.SZ,潜能恒信,0.012227538543328
300192.SZ,科德教育,-0.0199134199134199
300193.SZ,佳士科技,0.00402144772117961
300194.SZ,福安药业,0.0152284263959391
300195.SZ,长荣股份,0.0128410914927768
300196.SZ,长海股份,0.017580872011251702
300197.SZ,节能铁汉,-0.00378787878787904
300198.SZ,纳川股份,0.0207612456747405
300199.SZ,翰宇药业,0.00689655172413785
300200.SZ,高盟新材,0.00598802395209597
300201.SZ,海伦哲,-0.00268096514745311
300203.SZ,聚光科技,-0.000521376433785
300204.SZ,舒泰神,0.0070707070707071796
300205.SZ,天喻信息,0.02
300206.SZ,理邦仪器,0.015118790496760199
300207.SZ,欣旺达,0.0245128849780013
300208.SZ,青岛中程,0.0129564193168433
300209.SZ,ST有棵树,-0.0035211267605633
300210.SZ,森远股份,-0.0060240963855422705
300211.SZ,亿通科技,0.004405286343612241
300212.SZ,易华录,-0.0023041474654379
300213.SZ,佳讯飞鸿,0.0066115702479337705
300214.SZ,日科化学,0.0062794348508634305
300215.SZ,电科院,0.007707129094412301
300217.SZ,东方电热,-0.00170357751277675
300218.SZ,安利股份,0.0102564102564101
300219.SZ,鸿利智汇,0.006954102920723329
300220.SZ,ST金运,-0.00589101620029454
300221.SZ,银禧科技,0.0054151624548736295
300222.SZ,科大智能,-0.00131578947368412
300223.SZ,北京君正,-0.0964554242749731
300224.SZ,正海磁材,0.00483091787439618
300225.SZ,金力泰,-0.030837004405286403
300226.SZ,上海钢联,0.0192444761225944
300227.SZ,光韵达,-0.009174311926605599
300228.SZ,富瑞特装,0.0197693574958813
300229.SZ,拓尔思,-0.00497062810664247
300230.SZ,永利股份,0.00806451612903226
300231.SZ,银信科技,0.00753498385360615
300232.SZ,洲明科技,0.0
300233.SZ,金城医药,0.055749128919860606
300234.SZ,开尔新材,0.0173611111111113
300235.SZ,方直科技,0.00273473108477666
300236.SZ,上海新阳,0.0010875475802066099
300237.SZ,美晨生态,0.00440528634361235
300238.SZ,冠昊生物,0.0106913756236636
300239.SZ,东宝生物,0.00150602409638562
300240.SZ,飞力达,-0.00898203592814366
300241.SZ,瑞丰光电,0.00996015936254999
300242.SZ,佳云科技,0.041791044776119494
300243.SZ,瑞丰高材,0.0019821605550049202
300244.SZ,迪安诊断,0.0124378109452736
300245.SZ,天玑科技,0.0134983127109111
300246.SZ,宝莱特,-0.0518754988028729
300247.SZ,融捷健康,0.0176991150442478
300248.SZ,新开普,0.0175054704595185
300249.SZ,依米康,0.023516237402015697
300250.SZ,初灵信息,-0.00988142292490119
300251.SZ,光线传媒,0.0113493064312737
300252.SZ,金信诺,0.00108932461873637
300253.SZ,卫宁健康,0.0160000000000001
300254.SZ,仟源医药,0.0025673940949935696
300255.SZ,常山药业,0.012072434607646001
300256.SZ,ST星星,0.00928792569659437
300257.SZ,开山股份,0.0182841068917018
300258.SZ,精锻科技,0.0
300259.SZ,新天科技,0.00524934383202102
300260.SZ,新莱应材,0.0010128291694800299
300261.SZ,雅本化学,0.010135135135135
300262.SZ,巴安水务,-0.0133333333333333
300263.SZ,隆华科技,0.0140306122448979
300264.SZ,佳创视讯,0.0
300265.SZ,通光线缆,-0.00106269925611056
300266.SZ,兴源环境,0.00649350649350657
300267.SZ,尔康制药,0.00917431192660545
300268.SZ,*ST佳沃,-0.0033240997229917204
300269.SZ,联建光电,0.0116959064327486
300270.SZ,中威电子,0.00129366106080198
300271.SZ,华宇软件,0.00414937759336087
300272.SZ,开能健康,0.0107334525939179
300274.SZ,阳光电源,0.00119375573921012
300275.SZ,梅安森,0.0604153555695407
300276.SZ,三丰智能,0.010840108401084
300277.SZ,海联讯,0.0103896103896103
300278.SZ,华昌达,0.017073170731707502
300279.SZ,和晶科技,0.007272727272727249
300280.SZ,紫天科技,-0.022197246417533
300281.SZ,金明精机,0.009009009009009101
300282.SZ,*ST三盛,-0.00337837837837837
300283.SZ,温州宏丰,0.0
300284.SZ,苏交科,-0.00456621004566207
300285.SZ,国瓷材料,-0.00167785234899323
300286.SZ,安科瑞,-0.0152235965746908
300287.SZ,飞利信,0.0
300288.SZ,朗玛信息,-0.0128354725787631
300289.SZ,利德曼,0.0120898100172713
300290.SZ,荣科科技,0.0198237885462554
300291.SZ,百纳千成,-0.0168711656441716
300292.SZ,吴通控股,0.00826446280991742
300293.SZ,蓝英装备,0.00873786407766989
300294.SZ,博雅生物,0.00268096514745303
300295.SZ,三六五网,0.0692479523454951
300296.SZ,利亚德,0.009433962264150891
300297.SZ,蓝盾退,0.04545454545454539
300298.SZ,三诺生物,-0.00366897676314725
300299.SZ,富春股份,0.014814814814814802
300300.SZ,海峡创新,0.0285714285714286
300301.SZ,*ST长方,0.0
300302.SZ,同有科技,-0.053941908713693004
300303.SZ,聚飞光电,0.00557620817843873
300304.SZ,云意电气,0.102333931777379
300305.SZ,裕兴股份,0.0009149130832570181
300306.SZ,远方信息,0.0017482517482519
300307.SZ,慈星股份,-0.125282167042889
300308.SZ,中际旭创,-0.00781860828772485
300310.SZ,宜通世纪,0.0216867469879518
300311.SZ,任子行,0.0186757215619695
300313.SZ,*ST天山,0.0
300314.SZ,戴维医疗,-0.0095846645367411
300315.SZ,掌趣科技,-0.0055452865064694904
300316.SZ,晶盛机电,0.0099869024230517
300317.SZ,珈伟新能,0.005514705882352841
300318.SZ,博晖创新,0.0072595281306715295
300319.SZ,麦捷科技,-0.0161476355247983
300320.SZ,海达股份,-0.00518806744487679
300321.SZ,同大股份,-0.0017462165308499
300322.SZ,硕贝德,0.0052287581699347
300323.SZ,华灿光电,0.0116448326055313
300324.SZ,旋极信息,0.0204081632653061
300326.SZ,凯利泰,0.0166666666666667
300327.SZ,中颖电子,0.0160944206008585
300328.SZ,宜安科技,0.00775193798449611
300329.SZ,海伦钢琴,-0.00271370420624158
300331.SZ,苏大维格,0.00437828371278461
300332.SZ,天壕能源,0.0236071765816808
300333.SZ,兆日科技,0.0441826215022091
300334.SZ,津膜科技,0.0
300335.SZ,迪森股份,-0.00369003690036892
300337.SZ,银邦股份,0.010752688172043
300338.SZ,ST开元,-0.017110266159695898
300339.SZ,润和软件,0.00523103748910184
300340.SZ,科恒股份,-0.054421768707483
300341.SZ,麦克奥迪,0.0018484288354898202
300342.SZ,天银机电,0.0105540897097627
300343.SZ,联创股份,0.0
300344.SZ,立方数科,0.00355871886120989
300345.SZ,华民股份,0.00591133004926123
300346.SZ,南大光电,-0.00381436745073114
300347.SZ,泰格医药,0.0193353474320242
300348.SZ,长亮科技,0.0161453077699293
300349.SZ,金卡智能,0.0090157776108189
300350.SZ,华鹏飞,0.042222222222222196
300351.SZ,永贵电器,0.00206185567010289
300352.SZ,北信源,0.0124481327800828
300353.SZ,东土科技,0.0
300354.SZ,东华测试,0.0030188679245283
300355.SZ,蒙草生态,-0.00819672131147557
300357.SZ,我武生物,0.0030226700251889597
300358.SZ,楚天科技,-0.015591778880226701
300359.SZ,全通教育,0.0164203612479475
300360.SZ,炬华科技,-0.0506253722453841
300363.SZ,博腾股份,0.0167797215280257
300364.SZ,中文在线,-0.0170454545454546
300365.SZ,恒华科技,0.0
300366.SZ,创意信息,-0.00345721694036303
300368.SZ,汇金股份,0.106860158311346
300369.SZ,绿盟科技,-0.033911671924290204
300370.SZ,安控科技,-0.026755852842809503
300371.SZ,汇中股份,-0.0419928825622777
300373.SZ,扬杰科技,-0.000947867298578346
300374.SZ,中铁装配,0.012681159420289901
300375.SZ,鹏翎股份,0.128755364806867
300376.SZ,易事特,0.00938967136150237
300377.SZ,赢时胜,0.0767263427109974
300378.SZ,鼎捷软件,-0.043810848400556296
300379.SZ,东方通,0.0184404636459429
300380.SZ,安硕信息,0.155123068116772
300381.SZ,溢多利,0.00275862068965515
300382.SZ,斯莱克,0.0042881646655233
300383.SZ,光环新网,0.018000000000000002
300384.SZ,三联虹普,-0.0094339622641509
300385.SZ,雪浪环境,0.0015479876160990399
300386.SZ,飞天诚信,0.0322265625
300387.SZ,富邦股份,0.00803212851405626
300388.SZ,节能国祯,-0.0014245014245013701
300389.SZ,艾比森,-0.00938086303939973
300390.SZ,天华新能,0.00668789808917202
300391.SZ,长药控股,0.00843881856540075
300393.SZ,中来股份,0.00231660231660231
300394.SZ,天孚通信,0.00509429872100578
300395.SZ,菲利华,-0.0297647623619778
300396.SZ,迪瑞医疗,-0.012332245194051501
300397.SZ,天和防务,0.0
300398.SZ,飞凯材料,-0.000571755288736377
300399.SZ,天利科技,0.0571882446386022
300400.SZ,劲拓股份,0.00465425531914903
300401.SZ,花园生物,0.012583892617449698
300402.SZ,宝色股份,0.0141050583657589
300403.SZ,汉宇集团,-0.0012722646310434
300404.SZ,博济医药,0.0051921079958463
300405.SZ,科隆股份,0.00342465753424672
300406.SZ,九强生物,-0.0028639618138425497
300407.SZ,凯发电气,0.0035377358490564
300408.SZ,三环集团,0.0290920716112532
300409.SZ,道氏技术,0.00880000000000002
300410.SZ,正业科技,-0.0278670953912111
300411.SZ,金盾股份,0.00756429652042359
300412.SZ,迦南科技,0.0
300413.SZ,芒果超媒,0.00268336314847954
300414.SZ,中光防雷,0.00672645739910319
300415.SZ,伊之密,0.028277634961439698
300416.SZ,苏试试验,0.0095398428731761
300417.SZ,南华仪器,-0.0200913242009131
300418.SZ,昆仑万维,-0.0162087912087912
300419.SZ,浩丰科技,0.0145631067961165
300420.SZ,五洋停车,-0.005917159763313589
300421.SZ,力星股份,-0.0018993352326685201
300422.SZ,博世科,0.00594353640416046
300423.SZ,昇辉科技,0.0
300424.SZ,航新科技,0.00591278640059133
300425.SZ,中建环能,0.00749063670411977
300426.SZ,唐德影视,-0.0318367346938776
300427.SZ,*ST红相,0.0062893081761005495
300428.SZ,立中集团,0.0217741935483871
300429.SZ,强力新材,-0.00104166666666663
300430.SZ,诚益通,-0.009038089089735269
300432.SZ,富临精工,0.015429122468659599
300433.SZ,蓝思科技,0.0235888795282224
300434.SZ,金石亚药,0.00645161290322575
300435.SZ,中泰股份,0.013286713286713301
300436.SZ,广生堂,0.00983358547655061
300437.SZ,清水源,-0.0241336633663366
300438.SZ,鹏辉能源,-0.0054277029960921
300439.SZ,美康生物,0.0096322241681261
300440.SZ,运达科技,0.00736377025036809
300441.SZ,鲍斯股份,0.0101694915254237
300442.SZ,润泽科技,-0.0143051771117167
300443.SZ,金雷股份,-0.00740740740740739
300444.SZ,双杰电气,0.0015455950540959702
300445.SZ,康斯特,-0.00190234622701337
300446.SZ,乐凯新材,-0.0048882681564246695
300447.SZ,全信股份,0.0
300448.SZ,浩云科技,0.0228471001757468
300449.SZ,汉邦高科,-0.00155279503105596
300450.SZ,先导智能,0.00480480480480477
300451.SZ,创业慧康,0.0151306740027512
300452.SZ,山河药辅,0.008569545154911101
300453.SZ,三鑫医疗,0.00855920114122693
300454.SZ,深信服,0.0292887029288703
300455.SZ,航天智装,0.0
300456.SZ,赛微电子,-0.037989255564082905
300457.SZ,赢合科技,-0.0630996309963099
300458.SZ,全志科技,-0.030335861321776802
300459.SZ,汤姆猫,-0.0033955857385397996
300460.SZ,惠伦晶体,-0.0167106420404573
300461.SZ,田中精机,-0.025025536261491302
300462.SZ,华铭智能,-0.00530973451327446
300463.SZ,迈克生物,0.007203667321545481
300464.SZ,星徽股份,-0.00464396284829723
300465.SZ,高伟达,0.0414847161572051
300466.SZ,赛摩智能,0.00323101777059762
